,year,Trip_Length_Days,Travel_Type,Reason_for_travel
699,2017,4-7  nights,Air,VFR
700,2017,8-14 nights,Air,Holiday
701,2017,8-14 nights,Air,Business
702,2017,8-14 nights,Air,VFR
703,2017,15+  nights,Air,Holiday
704,2017,15+  nights,Air,Business
705,2017,15+  nights,Air,VFR
706,2017,1-3  nights,Air,Holiday
707,2017,1-3  nights,Air,Business
708,2017,1-3  nights,Air,VFR
709,2017,4-7  nights,Air,Holiday
710,2017,4-7  nights,Air,Business
711,2017,4-7  nights,Air,VFR
712,2017,4-7  nights,Air,Miscellaneous
713,2017,8-14 nights,Air,Holiday
714,2017,8-14 nights,Air,Business
715,2017,15+  nights,Air,Holiday
716,2017,15+  nights,Air,Business
717,2017,15+  nights,Air,VFR
718,2017,15+  nights,Air,Study
719,2017,1-3  nights,Air,Holiday
720,2017,1-3  nights,Air,Business
721,2017,1-3  nights,Air,VFR
722,2017,1-3  nights,Air,Miscellaneous
723,2017,4-7  nights,Air,Holiday
724,2017,4-7  nights,Air,Business
725,2017,4-7  nights,Air,VFR
726,2017,4-7  nights,Air,Miscellaneous
727,2017,8-14 nights,Air,Holiday
728,2017,8-14 nights,Air,VFR
729,2017,15+  nights,Air,Holiday
730,2017,15+  nights,Air,VFR
731,2017,1-3  nights,Air,Holiday
732,2017,1-3  nights,Tunnel,Business
733,2017,8-14 nights,Air,Holiday
734,2017,8-14 nights,Air,VFR
735,2017,15+  nights,Air,Holiday
736,2017,1-3  nights,Air,VFR
737,2017,1-3  nights,Air,Miscellaneous
738,2017,4-7  nights,Air,Holiday
739,2017,4-7  nights,Air,VFR
740,2017,8-14 nights,Air,Holiday
741,2017,8-14 nights,Air,VFR
742,2017,15+  nights,Air,Holiday
743,2017,15+  nights,Air,Business
744,2017,15+  nights,Air,VFR
745,2017,15+  nights,Air,Miscellaneous
746,2017,1-3  nights,Air,Business
747,2017,4-7  nights,Air,Business
748,2017,4-7  nights,Air,VFR
749,2017,15+  nights,Air,Business
750,2017,15+  nights,Air,VFR
751,2017,1-3  nights,Air,Holiday
752,2017,1-3  nights,Air,Business
753,2017,1-3  nights,Air,VFR
754,2017,1-3  nights,Air,Miscellaneous
755,2017,1-3  nights,Tunnel,Business
756,2017,4-7  nights,Air,Holiday
757,2017,4-7  nights,Air,Business
758,2017,4-7  nights,Air,VFR
759,2017,4-7  nights,Air,Miscellaneous
760,2017,4-7  nights,Sea,Holiday
761,2017,8-14 nights,Air,Holiday
762,2017,8-14 nights,Air,Business
763,2017,8-14 nights,Air,VFR
764,2017,15+  nights,Air,VFR
765,2017,1-3  nights,Air,Holiday
766,2017,1-3  nights,Air,Business
767,2017,1-3  nights,Air,VFR
768,2017,1-3  nights,Air,Miscellaneous
769,2017,1-3  nights,Sea,Holiday
770,2017,1-3  nights,Sea,Business
771,2017,1-3  nights,Sea,VFR
772,2017,1-3  nights,Tunnel,Holiday
773,2017,1-3  nights,Tunnel,Business
774,2017,1-3  nights,Tunnel,VFR
775,2017,1-3  nights,Tunnel,Miscellaneous
776,2017,4-7  nights,Air,Holiday
777,2017,4-7  nights,Air,VFR
778,2017,4-7  nights,Air,Miscellaneous
779,2017,4-7  nights,Sea,Business
780,2017,4-7  nights,Tunnel,Holiday
781,2017,4-7  nights,Tunnel,Business
782,2017,4-7  nights,Tunnel,VFR
783,2017,8-14 nights,Air,Holiday
784,2017,8-14 nights,Air,Business
785,2017,8-14 nights,Tunnel,Holiday
786,2017,8-14 nights,Tunnel,VFR
787,2017,1-3  nights,Air,Holiday
788,2017,1-3  nights,Air,Business
789,2017,1-3  nights,Air,VFR
790,2017,1-3  nights,Air,Miscellaneous
791,2017,4-7  nights,Air,Holiday
792,2017,4-7  nights,Air,Business
793,2017,4-7  nights,Air,VFR
794,2017,4-7  nights,Tunnel,Holiday
795,2017,15+  nights,Air,Holiday
796,2017,1-3  nights,Air,Holiday
797,2017,1-3  nights,Air,Business
798,2017,1-3  nights,Air,VFR
799,2017,1-3  nights,Air,Miscellaneous
800,2017,1-3  nights,Sea,Holiday
801,2017,1-3  nights,Sea,Business
802,2017,1-3  nights,Sea,VFR
803,2017,1-3  nights,Sea,Miscellaneous
804,2017,1-3  nights,Tunnel,Holiday
805,2017,1-3  nights,Tunnel,Business
806,2017,1-3  nights,Tunnel,VFR
807,2017,1-3  nights,Tunnel,Miscellaneous
808,2017,4-7  nights,Air,Holiday
809,2017,4-7  nights,Air,Business
810,2017,4-7  nights,Air,VFR
811,2017,4-7  nights,Air,Study
812,2017,4-7  nights,Air,Miscellaneous
813,2017,4-7  nights,Sea,Holiday
814,2017,4-7  nights,Sea,Business
815,2017,4-7  nights,Sea,VFR
816,2017,4-7  nights,Tunnel,Holiday
817,2017,4-7  nights,Tunnel,Business
818,2017,4-7  nights,Tunnel,VFR
819,2017,8-14 nights,Air,Holiday
820,2017,8-14 nights,Air,VFR
821,2017,8-14 nights,Sea,Holiday
822,2017,8-14 nights,Tunnel,Holiday
823,2017,8-14 nights,Tunnel,VFR
824,2017,15+  nights,Air,Holiday
825,2017,15+  nights,Air,VFR
826,2017,15+  nights,Tunnel,Business
827,2017,15+  nights,Tunnel,VFR
828,2017,1-3  nights,Air,Holiday
829,2017,1-3  nights,Air,Business
830,2017,1-3  nights,Air,VFR
831,2017,1-3  nights,Air,Miscellaneous
832,2017,1-3  nights,Sea,Holiday
833,2017,1-3  nights,Sea,Business
834,2017,1-3  nights,Sea,VFR
835,2017,1-3  nights,Sea,Miscellaneous
836,2017,1-3  nights,Tunnel,Holiday
837,2017,1-3  nights,Tunnel,VFR
838,2017,4-7  nights,Air,Holiday
839,2017,4-7  nights,Air,Business
840,2017,4-7  nights,Air,VFR
841,2017,4-7  nights,Air,Study
842,2017,4-7  nights,Air,Miscellaneous
843,2017,4-7  nights,Sea,Holiday
844,2017,4-7  nights,Sea,VFR
845,2017,4-7  nights,Tunnel,Holiday
846,2017,4-7  nights,Tunnel,VFR
847,2017,8-14 nights,Air,Holiday
848,2017,8-14 nights,Air,Business
849,2017,8-14 nights,Air,VFR
850,2017,8-14 nights,Air,Study
851,2017,8-14 nights,Sea,Holiday
852,2017,8-14 nights,Sea,Business
853,2017,8-14 nights,Sea,VFR
854,2017,8-14 nights,Tunnel,VFR
855,2017,15+  nights,Air,VFR
856,2017,15+  nights,Air,Miscellaneous
857,2017,15+  nights,Sea,Holiday
858,2017,15+  nights,Sea,VFR
859,2017,1-3  nights,Air,Holiday
860,2017,1-3  nights,Air,Business
861,2017,1-3  nights,Air,VFR
862,2017,1-3  nights,Air,Miscellaneous
863,2017,4-7  nights,Air,Holiday
864,2017,4-7  nights,Air,Business
865,2017,4-7  nights,Air,VFR
866,2017,4-7  nights,Air,Study
867,2017,4-7  nights,Air,Miscellaneous
868,2017,4-7  nights,Tunnel,Holiday
869,2017,8-14 nights,Air,Holiday
870,2017,8-14 nights,Air,VFR
871,2017,15+  nights,Air,Business
872,2017,15+  nights,Air,VFR
873,2017,15+  nights,Air,Study
874,2017,15+  nights,Air,Miscellaneous
875,2017,1-3  nights,Air,Holiday
876,2017,1-3  nights,Air,Business
877,2017,1-3  nights,Air,VFR
878,2017,1-3  nights,Air,Miscellaneous
879,2017,1-3  nights,Sea,Holiday
880,2017,1-3  nights,Sea,Business
881,2017,1-3  nights,Sea,VFR
882,2017,1-3  nights,Sea,Miscellaneous
883,2017,1-3  nights,Tunnel,Holiday
884,2017,1-3  nights,Tunnel,Business
885,2017,1-3  nights,Tunnel,VFR
886,2017,4-7  nights,Air,Holiday
887,2017,4-7  nights,Air,Business
888,2017,4-7  nights,Air,VFR
889,2017,4-7  nights,Air,Miscellaneous
890,2017,4-7  nights,Sea,Holiday
891,2017,4-7  nights,Sea,VFR
892,2017,4-7  nights,Tunnel,Holiday
893,2017,4-7  nights,Tunnel,VFR
894,2017,8-14 nights,Air,Holiday
895,2017,8-14 nights,Air,Business
896,2017,15+  nights,Air,VFR
897,2017,15+  nights,Sea,Holiday
898,2017,1-3  nights,Air,Holiday
899,2017,1-3  nights,Air,Business
900,2017,1-3  nights,Air,VFR
901,2017,4-7  nights,Air,Holiday
902,2017,4-7  nights,Air,Business
903,2017,4-7  nights,Air,VFR
904,2017,4-7  nights,Sea,Holiday
905,2017,1-3  nights,Air,Holiday
906,2017,1-3  nights,Air,Business
907,2017,4-7  nights,Air,Holiday
908,2017,4-7  nights,Air,Business
909,2017,4-7  nights,Air,VFR
910,2017,8-14 nights,Air,VFR
911,2017,15+  nights,Air,VFR
912,2017,1-3  nights,Air,Holiday
913,2017,1-3  nights,Air,Business
914,2017,1-3  nights,Air,VFR
915,2017,1-3  nights,Air,Miscellaneous
916,2017,1-3  nights,Sea,Holiday
917,2017,1-3  nights,Sea,Business
918,2017,1-3  nights,Tunnel,Holiday
919,2017,1-3  nights,Tunnel,Business
920,2017,4-7  nights,Air,Holiday
921,2017,4-7  nights,Air,Business
922,2017,4-7  nights,Air,VFR
923,2017,4-7  nights,Air,Study
924,2017,4-7  nights,Air,Miscellaneous
925,2017,4-7  nights,Sea,Business
926,2017,8-14 nights,Air,Holiday
927,2017,8-14 nights,Air,VFR
928,2017,8-14 nights,Air,Miscellaneous
929,2017,15+  nights,Air,Holiday
930,2017,15+  nights,Air,VFR
931,2017,15+  nights,Air,Study
932,2017,15+  nights,Air,Miscellaneous
933,2017,1-3  nights,Air,Holiday
934,2017,1-3  nights,Air,Business
935,2017,1-3  nights,Air,VFR
936,2017,1-3  nights,Air,Miscellaneous
937,2017,1-3  nights,Sea,Business
938,2017,4-7  nights,Air,Holiday
939,2017,4-7  nights,Air,Business
940,2017,4-7  nights,Air,VFR
941,2017,8-14 nights,Air,VFR
942,2017,15+  nights,Air,Business
943,2017,15+  nights,Air,VFR
944,2017,1-3  nights,Air,Holiday
945,2017,1-3  nights,Air,Business
946,2017,1-3  nights,Air,VFR
947,2017,1-3  nights,Air,Miscellaneous
948,2017,1-3  nights,Sea,Business
949,2017,1-3  nights,Tunnel,Holiday
950,2017,1-3  nights,Tunnel,VFR
951,2017,4-7  nights,Air,Holiday
952,2017,4-7  nights,Air,Business
953,2017,4-7  nights,Air,VFR
954,2017,4-7  nights,Air,Miscellaneous
955,2017,1-3  nights,Air,Holiday
956,2017,1-3  nights,Air,Business
957,2017,1-3  nights,Air,VFR
958,2017,1-3  nights,Air,Miscellaneous
959,2017,4-7  nights,Air,Holiday
960,2017,4-7  nights,Air,Business
961,2017,4-7  nights,Air,VFR
962,2017,4-7  nights,Air,Miscellaneous
963,2017,8-14 nights,Air,Holiday
964,2017,8-14 nights,Air,VFR
965,2017,15+  nights,Air,VFR
966,2017,1-3  nights,Air,Holiday
967,2017,1-3  nights,Air,Business
968,2017,1-3  nights,Air,VFR
969,2017,1-3  nights,Air,Miscellaneous
970,2017,4-7  nights,Air,Holiday
971,2017,4-7  nights,Air,Business
972,2017,4-7  nights,Air,VFR
973,2017,8-14 nights,Air,Holiday
974,2017,8-14 nights,Air,VFR
975,2017,1-3  nights,Air,Holiday
976,2017,1-3  nights,Air,Business
977,2017,1-3  nights,Air,VFR
978,2017,1-3  nights,Air,Miscellaneous
979,2017,1-3  nights,Sea,VFR
980,2017,4-7  nights,Air,Holiday
981,2017,4-7  nights,Air,Business
982,2017,4-7  nights,Air,VFR
983,2017,4-7  nights,Sea,VFR
984,2017,4-7  nights,Tunnel,Business
985,2017,8-14 nights,Air,VFR
986,2017,8-14 nights,Sea,Business
987,2017,8-14 nights,Tunnel,VFR
988,2017,15+  nights,Air,VFR
989,2017,15+  nights,Air,Miscellaneous
990,2017,1-3  nights,Air,Holiday
991,2017,1-3  nights,Air,Business
992,2017,4-7  nights,Air,Holiday
993,2017,4-7  nights,Air,Business
994,2017,4-7  nights,Air,VFR
995,2017,15+  nights,Air,Holiday
996,2017,15+  nights,Air,VFR
997,2017,1-3  nights,Air,Holiday
998,2017,1-3  nights,Air,Business
999,2017,1-3  nights,Air,VFR
1000,2017,1-3  nights,Air,Miscellaneous
1001,2017,1-3  nights,Tunnel,Holiday
1002,2017,4-7  nights,Air,Holiday
1003,2017,4-7  nights,Air,Business
1004,2017,4-7  nights,Air,VFR
1005,2017,4-7  nights,Air,Miscellaneous
1006,2017,4-7  nights,Tunnel,Holiday
1007,2017,8-14 nights,Air,Holiday
1008,2017,8-14 nights,Air,Business
1009,2017,8-14 nights,Air,VFR
1010,2017,8-14 nights,Air,Miscellaneous
1011,2017,15+  nights,Air,Holiday
1012,2017,15+  nights,Tunnel,Holiday
1013,2017,1-3  nights,Air,Holiday
1014,2017,1-3  nights,Air,Business
1015,2017,1-3  nights,Air,VFR
1016,2017,1-3  nights,Air,Miscellaneous
1017,2017,4-7  nights,Air,Holiday
1018,2017,4-7  nights,Air,VFR
1019,2017,4-7  nights,Air,Study
1020,2017,4-7  nights,Air,Miscellaneous
1021,2017,8-14 nights,Air,Holiday
1022,2017,1-3  nights,Air,Holiday
1023,2017,1-3  nights,Air,Business
1024,2017,1-3  nights,Air,Miscellaneous
1025,2017,4-7  nights,Air,Holiday
1026,2017,4-7  nights,Air,Business
1027,2017,8-14 nights,Air,Holiday
1028,2017,1-3  nights,Air,Holiday
1029,2017,1-3  nights,Air,Business
1030,2017,1-3  nights,Air,VFR
1031,2017,1-3  nights,Sea,Business
1032,2017,4-7  nights,Air,Holiday
1033,2017,4-7  nights,Air,Business
1034,2017,4-7  nights,Air,VFR
1035,2017,4-7  nights,Tunnel,Holiday
1036,2017,8-14 nights,Air,Holiday
1037,2017,8-14 nights,Air,Business
1038,2017,8-14 nights,Air,VFR
1039,2017,15+  nights,Air,Business
1040,2017,1-3  nights,Air,Holiday
1041,2017,1-3  nights,Air,Business
1042,2017,1-3  nights,Air,VFR
1043,2017,1-3  nights,Air,Miscellaneous
1044,2017,1-3  nights,Sea,Business
1045,2017,1-3  nights,Sea,VFR
1046,2017,1-3  nights,Tunnel,Business
1047,2017,4-7  nights,Air,Holiday
1048,2017,4-7  nights,Air,Business
1049,2017,4-7  nights,Air,VFR
1050,2017,4-7  nights,Sea,Business
1051,2017,4-7  nights,Sea,VFR
1052,2017,4-7  nights,Tunnel,Holiday
1053,2017,4-7  nights,Tunnel,Business
1054,2017,4-7  nights,Tunnel,VFR
1055,2017,8-14 nights,Air,Holiday
1056,2017,8-14 nights,Air,Business
1057,2017,8-14 nights,Air,VFR
1058,2017,8-14 nights,Air,Study
1059,2017,8-14 nights,Sea,VFR
1060,2017,15+  nights,Air,Holiday
1061,2017,15+  nights,Air,VFR
1062,2017,4-7  nights,Air,Business
1063,2017,4-7  nights,Air,VFR
1064,2017,1-3  nights,Air,Holiday
1065,2017,1-3  nights,Air,Business
1066,2017,1-3  nights,Sea,Business
1067,2017,4-7  nights,Air,Holiday
1068,2017,4-7  nights,Air,Business
1069,2017,4-7  nights,Air,VFR
1070,2017,4-7  nights,Sea,Business
1071,2017,8-14 nights,Air,Holiday
1072,2017,8-14 nights,Air,Business
1073,2017,15+  nights,Air,Holiday
1074,2017,15+  nights,Air,VFR
1075,2017,1-3  nights,Air,Holiday
1076,2017,1-3  nights,Air,Business
1077,2017,1-3  nights,Air,VFR
1078,2017,1-3  nights,Air,Miscellaneous
1079,2017,1-3  nights,Sea,Holiday
1080,2017,1-3  nights,Sea,Business
1081,2017,1-3  nights,Sea,VFR
1082,2017,1-3  nights,Tunnel,Holiday
1083,2017,1-3  nights,Tunnel,Business
1084,2017,1-3  nights,Tunnel,VFR
1085,2017,4-7  nights,Air,Holiday
1086,2017,4-7  nights,Air,Business
1087,2017,4-7  nights,Air,VFR
1088,2017,4-7  nights,Sea,Holiday
1089,2017,4-7  nights,Sea,VFR
1090,2017,8-14 nights,Air,Holiday
1091,2017,8-14 nights,Air,VFR
1092,2017,8-14 nights,Sea,Business
1093,2017,15+  nights,Air,VFR
1094,2017,15+  nights,Tunnel,VFR
1095,2017,1-3  nights,Air,Holiday
1096,2017,1-3  nights,Air,Business
1097,2017,1-3  nights,Air,Miscellaneous
1098,2017,1-3  nights,Sea,Business
1099,2017,4-7  nights,Air,Holiday
1100,2017,4-7  nights,Air,Business
1101,2017,4-7  nights,Air,VFR
1102,2017,4-7  nights,Sea,Business
1103,2017,1-3  nights,Air,Holiday
1104,2017,1-3  nights,Air,Business
1105,2017,1-3  nights,Air,VFR
1106,2017,1-3  nights,Air,Miscellaneous
1107,2017,1-3  nights,Sea,Business
1108,2017,1-3  nights,Tunnel,VFR
1109,2017,4-7  nights,Air,Holiday
1110,2017,4-7  nights,Air,Business
1111,2017,4-7  nights,Air,VFR
1112,2017,4-7  nights,Air,Study
1113,2017,4-7  nights,Sea,Holiday
1114,2017,8-14 nights,Air,Holiday
1115,2017,8-14 nights,Air,Business
1116,2017,8-14 nights,Air,VFR
1117,2017,15+  nights,Air,Holiday
1118,2017,1-3  nights,Air,Holiday
1119,2017,1-3  nights,Air,Business
1120,2017,1-3  nights,Air,Miscellaneous
1121,2017,4-7  nights,Air,Holiday
1122,2017,4-7  nights,Air,Business
1123,2017,4-7  nights,Air,VFR
1124,2017,4-7  nights,Sea,VFR
1125,2017,8-14 nights,Air,Business
1126,2017,8-14 nights,Air,VFR
1127,2017,8-14 nights,Air,Miscellaneous
1128,2017,15+  nights,Air,VFR
1129,2017,15+  nights,Air,Miscellaneous
1130,2017,1-3  nights,Air,Holiday
1131,2017,1-3  nights,Air,Business
1132,2017,1-3  nights,Air,VFR
1133,2017,1-3  nights,Air,Miscellaneous
1134,2017,1-3  nights,Sea,Holiday
1135,2017,1-3  nights,Sea,Business
1136,2017,1-3  nights,Sea,VFR
1137,2017,1-3  nights,Tunnel,Business
1138,2017,4-7  nights,Air,Holiday
1139,2017,4-7  nights,Air,Business
1140,2017,4-7  nights,Air,VFR
1141,2017,4-7  nights,Air,Miscellaneous
1142,2017,4-7  nights,Sea,Holiday
1143,2017,4-7  nights,Sea,Business
1144,2017,4-7  nights,Sea,VFR
1145,2017,8-14 nights,Air,Holiday
1146,2017,8-14 nights,Air,Business
1147,2017,8-14 nights,Air,VFR
1148,2017,15+  nights,Air,VFR
1149,2017,15+  nights,Air,Study
1150,2017,1-3  nights,Air,Holiday
1151,2017,1-3  nights,Air,Business
1152,2017,1-3  nights,Air,VFR
1153,2017,1-3  nights,Air,Study
1154,2017,1-3  nights,Air,Miscellaneous
1155,2017,1-3  nights,Sea,Holiday
1156,2017,1-3  nights,Sea,Business
1157,2017,1-3  nights,Tunnel,Holiday
1158,2017,1-3  nights,Tunnel,Business
1159,2017,1-3  nights,Tunnel,VFR
1160,2017,1-3  nights,Tunnel,Miscellaneous
1161,2017,4-7  nights,Air,Holiday
1162,2017,4-7  nights,Air,Business
1163,2017,4-7  nights,Air,VFR
1164,2017,4-7  nights,Air,Study
1165,2017,4-7  nights,Air,Miscellaneous
1166,2017,4-7  nights,Sea,Holiday
1167,2017,4-7  nights,Sea,Business
1168,2017,4-7  nights,Tunnel,Holiday
1169,2017,4-7  nights,Tunnel,Business
1170,2017,4-7  nights,Tunnel,VFR
1171,2017,8-14 nights,Air,Holiday
1172,2017,8-14 nights,Air,Business
1173,2017,8-14 nights,Air,VFR
1174,2017,8-14 nights,Air,Study
1175,2017,8-14 nights,Air,Miscellaneous
1176,2017,8-14 nights,Sea,Holiday
1177,2017,8-14 nights,Tunnel,Holiday
1178,2017,8-14 nights,Tunnel,Miscellaneous
1179,2017,15+  nights,Air,Holiday
1180,2017,15+  nights,Air,Business
1181,2017,15+  nights,Air,VFR
1182,2017,15+  nights,Air,Study
1183,2017,1-3  nights,Air,Holiday
1184,2017,1-3  nights,Air,Business
1185,2017,1-3  nights,Air,VFR
1186,2017,1-3  nights,Air,Miscellaneous
1187,2017,1-3  nights,Sea,Holiday
1188,2017,1-3  nights,Tunnel,Holiday
1189,2017,1-3  nights,Tunnel,VFR
1190,2017,4-7  nights,Air,Holiday
1191,2017,4-7  nights,Air,Business
1192,2017,4-7  nights,Air,VFR
1193,2017,4-7  nights,Sea,Holiday
1194,2017,4-7  nights,Sea,VFR
1195,2017,4-7  nights,Tunnel,Miscellaneous
1196,2017,8-14 nights,Air,Holiday
1197,2017,8-14 nights,Air,Business
1198,2017,8-14 nights,Air,VFR
1199,2017,15+  nights,Air,Holiday
1200,2017,15+  nights,Air,Business
1201,2017,15+  nights,Air,VFR
1202,2017,15+  nights,Air,Study
1203,2017,1-3  nights,Air,Holiday
1204,2017,1-3  nights,Air,Business
1205,2017,1-3  nights,Air,VFR
1206,2017,1-3  nights,Air,Miscellaneous
1207,2017,1-3  nights,Sea,Holiday
1208,2017,1-3  nights,Tunnel,Holiday
1209,2017,4-7  nights,Air,Holiday
1210,2017,4-7  nights,Air,VFR
1211,2017,4-7  nights,Air,Miscellaneous
1212,2017,8-14 nights,Air,Holiday
1213,2017,8-14 nights,Air,Miscellaneous
1214,2017,15+  nights,Air,Holiday
1215,2017,15+  nights,Air,VFR
1216,2017,1-3  nights,Air,Holiday
1217,2017,1-3  nights,Air,Business
1218,2017,1-3  nights,Air,VFR
1219,2017,1-3  nights,Air,Miscellaneous
1220,2017,1-3  nights,Sea,Holiday
1221,2017,1-3  nights,Sea,Business
1222,2017,1-3  nights,Tunnel,Holiday
1223,2017,4-7  nights,Air,Holiday
1224,2017,4-7  nights,Air,Business
1225,2017,4-7  nights,Air,VFR
1226,2017,4-7  nights,Air,Study
1227,2017,4-7  nights,Tunnel,Holiday
1228,2017,8-14 nights,Air,Holiday
1229,2017,8-14 nights,Air,Business
1230,2017,8-14 nights,Tunnel,Holiday
1231,2017,8-14 nights,Tunnel,Study
1232,2017,15+  nights,Air,Holiday
1233,2017,15+  nights,Air,Business
1234,2017,15+  nights,Air,VFR
1235,2017,15+  nights,Air,Study
1236,2017,15+  nights,Air,Miscellaneous
1237,2017,1-3  nights,Air,Holiday
1238,2017,1-3  nights,Tunnel,Holiday
1239,2017,4-7  nights,Air,Holiday
1240,2017,4-7  nights,Air,Business
1241,2017,4-7  nights,Air,VFR
1242,2017,4-7  nights,Sea,Holiday
1243,2017,4-7  nights,Tunnel,Holiday
1244,2017,8-14 nights,Air,Holiday
1245,2017,8-14 nights,Air,VFR
1246,2017,8-14 nights,Tunnel,Holiday
1247,2017,15+  nights,Air,Holiday
1248,2017,1-3  nights,Air,Holiday
1249,2017,1-3  nights,Tunnel,Holiday
1250,2017,4-7  nights,Air,Holiday
1251,2017,4-7  nights,Air,VFR
1252,2017,4-7  nights,Air,Miscellaneous
1253,2017,1-3  nights,Air,Holiday
1254,2017,1-3  nights,Air,Business
1255,2017,1-3  nights,Air,VFR
1256,2017,1-3  nights,Air,Miscellaneous
1257,2017,1-3  nights,Tunnel,Holiday
1258,2017,4-7  nights,Air,Holiday
1259,2017,4-7  nights,Air,Business
1260,2017,4-7  nights,Air,VFR
1261,2017,4-7  nights,Tunnel,Holiday
1262,2017,8-14 nights,Air,Holiday
1263,2017,8-14 nights,Air,Business
1264,2017,8-14 nights,Air,VFR
1265,2017,15+  nights,Air,Holiday
1266,2017,15+  nights,Air,VFR
1267,2017,15+  nights,Air,Study
1268,2017,1-3  nights,Air,Holiday
1269,2017,1-3  nights,Air,Business
1270,2017,1-3  nights,Air,Miscellaneous
1271,2017,4-7  nights,Air,Holiday
1272,2017,4-7  nights,Air,Business
1273,2017,4-7  nights,Air,VFR
1274,2017,4-7  nights,Air,Miscellaneous
1275,2017,8-14 nights,Air,Holiday
1276,2017,8-14 nights,Air,VFR
1277,2017,8-14 nights,Air,Miscellaneous
1278,2017,8-14 nights,Tunnel,Holiday
1279,2017,15+  nights,Air,Holiday
1280,2017,15+  nights,Air,Business
1281,2017,15+  nights,Air,VFR
1282,2017,15+  nights,Air,Study
1283,2017,15+  nights,Tunnel,Holiday
1284,2017,1-3  nights,Air,Holiday
1285,2017,1-3  nights,Air,Miscellaneous
1286,2017,4-7  nights,Air,Holiday
1287,2017,4-7  nights,Air,Business
1288,2017,4-7  nights,Air,VFR
1289,2017,4-7  nights,Air,Miscellaneous
1290,2017,4-7  nights,Tunnel,Holiday
1291,2017,8-14 nights,Air,Holiday
1292,2017,8-14 nights,Air,Business
1293,2017,8-14 nights,Air,VFR
1294,2017,15+  nights,Air,Holiday
1295,2017,15+  nights,Tunnel,Holiday
1296,2017,1-3  nights,Air,Holiday
1297,2017,1-3  nights,Air,Business
1298,2017,1-3  nights,Air,Miscellaneous
1299,2017,1-3  nights,Tunnel,Holiday
1300,2017,4-7  nights,Air,Holiday
1301,2017,4-7  nights,Air,Business
1302,2017,4-7  nights,Air,VFR
1303,2017,4-7  nights,Air,Miscellaneous
1304,2017,8-14 nights,Air,Holiday
1305,2017,8-14 nights,Air,VFR
1306,2017,15+  nights,Air,Holiday
1307,2017,1-3  nights,Air,Holiday
1308,2017,1-3  nights,Air,Business
1309,2017,1-3  nights,Tunnel,Business
1310,2017,4-7  nights,Air,Holiday
1311,2017,4-7  nights,Air,Business
1312,2017,4-7  nights,Air,VFR
1313,2017,4-7  nights,Air,Study
1314,2017,8-14 nights,Air,Holiday
1315,2017,8-14 nights,Air,Business
1316,2017,8-14 nights,Air,Miscellaneous
1317,2017,8-14 nights,Tunnel,VFR
1318,2017,15+  nights,Air,Holiday
1319,2017,15+  nights,Air,VFR
1320,2017,15+  nights,Air,Miscellaneous
1321,2017,1-3  nights,Air,Holiday
1322,2017,1-3  nights,Air,Business
1323,2017,4-7  nights,Air,Holiday
1324,2017,4-7  nights,Air,Business
1325,2017,4-7  nights,Tunnel,Holiday
1326,2017,8-14 nights,Air,Holiday
1327,2017,1-3  nights,Air,Holiday
1328,2017,1-3  nights,Air,Business
1329,2017,1-3  nights,Air,Miscellaneous
1330,2017,4-7  nights,Air,Holiday
1331,2017,4-7  nights,Air,Business
1332,2017,4-7  nights,Air,VFR
1333,2017,8-14 nights,Air,Holiday
1334,2017,8-14 nights,Air,Business
1335,2017,8-14 nights,Air,VFR
1336,2017,8-14 nights,Sea,Holiday
1337,2017,15+  nights,Air,Holiday
1338,2017,15+  nights,Air,VFR
1339,2017,15+  nights,Air,Study
1340,2017,1-3  nights,Air,Holiday
1341,2017,4-7  nights,Air,Holiday
1342,2017,4-7  nights,Air,Miscellaneous
1343,2017,8-14 nights,Air,Holiday
1344,2017,8-14 nights,Air,VFR
1345,2017,15+  nights,Air,Holiday
1346,2017,15+  nights,Air,VFR
1347,2017,1-3  nights,Air,Holiday
1348,2017,1-3  nights,Air,Business
1349,2017,1-3  nights,Air,VFR
1350,2017,1-3  nights,Air,Miscellaneous
